"Nome","Tipo attività","Descrizione"
"Staffelegg-Salhöhe-Bözberg","bicicletta",""

"Segmento","Punto","Latitudine (gradi)","Longitudine (gradi)","Altitudine (m)","Rotta (gradi)","Precisione (m)","Velocità (m/s)","Durata","Potenza (W)","Cadenza (rpm)","Frequenza cardiaca (bpm)"
"1","258","47.484376","8.195987","410.70001220703125","246.0","10","7.8813","2015-08-18T17:33:15.847Z","","",""
"1","259","47.484347","8.19589","410.5999755859375","247.0","10","7.7562","2015-08-18T17:33:16.834Z","","",""
"1","260","47.484319","8.195795","410.79998779296875","248.0","10","7.7562","2015-08-18T17:33:17.865Z","","",""
"1","261","47.484296","8.195706","411.29998779296875","248.0","5","7.6311","2015-08-18T17:33:18.858Z","","",""
"1","262","47.484273","8.195614","411.5999755859375","248.0","5","7.6936","2015-08-18T17:33:19.890Z","","",""
"1","263","47.484247","8.195517","411.70001220703125","248.0","5","7.6936","2015-08-18T17:33:20.882Z","","",""
"1","264","47.484225","8.195417","411.9000244140625","250.0","5","7.8187","2015-08-18T17:33:21.910Z","","",""
"1","265","47.4842","8.19532","411.79998779296875","251.0","5","7.8187","2015-08-18T17:33:22.902Z","","",""
"1","266","47.484176","8.19522","411.70001220703125","252.0","5","7.7562","2015-08-18T17:33:23.926Z","","",""
"1","267","47.484156","8.195123","411.9000244140625","251.0","5","7.6936","2015-08-18T17:33:24.916Z","","",""
"1","268","47.484128","8.195024","411.9000244140625","247.0","10","7.8187","2015-08-18T17:33:25.943Z","","",""
"1","269","47.484094","8.194927","411.9000244140625","244.0","10","7.8813","2015-08-18T17:33:26.825Z","","",""
"1","270","47.484058","8.194833","411.79998779296875","242.0","10","7.8187","2015-08-18T17:33:27.848Z","","",""
"1","271","47.484026","8.194739","412.0999755859375","244.0","10","8.0689","2015-08-18T17:33:28.840Z","","",""
"1","272","47.484026","8.194739","412.0999755859375","244.0","10","8.0689","2015-08-18T17:33:28.862Z","","",""
"1","273","47.483962","8.194543","412.0","245.0","10","7.9439","2015-08-18T17:33:30.854Z","","",""
"1","274","47.483928","8.194452","411.9000244140625","241.0","10","7.7562","2015-08-18T17:33:31.876Z","","",""
"1","275","47.4839","8.19437","411.9000244140625","240.0","10","7.506","2015-08-18T17:33:32.868Z","","",""
"1","276","47.483881","8.194269","411.9000244140625","250.0","10","7.6936","2015-08-18T17:33:33.886Z","","",""
"1","277","47.483853","8.194178","412.29998779296875","247.0","10","8.0689","2015-08-18T17:33:34.883Z","","",""
"1","278","47.48383","8.194079","412.70001220703125","248.0","10","7.8813","2015-08-18T17:33:35.909Z","","",""
"1","279","47.483797","8.193974","413.29998779296875","247.0","10","8.3191","2015-08-18T17:33:36.896Z","","",""
"1","280","47.483771","8.193873","414.20001220703125","246.0","10","7.9439","2015-08-18T17:33:37.922Z","","",""
"1","281","47.483751","8.193779","415.0999755859375","246.0","10","7.8813","2015-08-18T17:33:38.905Z","","",""
"1","282","47.483725","8.193684","416.0","247.0","10","7.8813","2015-08-18T17:33:39.936Z","","",""
"1","283","47.483699","8.193588","416.4000244140625","249.0","10","7.8813","2015-08-18T17:33:40.823Z","","",""
"1","284","47.483669","8.193483","416.0999755859375","246.0","10","8.0689","2015-08-18T17:33:41.953Z","","",""
"1","285","47.483641","8.19338","416.0","246.0","10","8.1315","2015-08-18T17:33:42.845Z","","",""
"1","286","47.483613","8.193279","416.4000244140625","247.0","10","8.0064","2015-08-18T17:33:43.891Z","","",""
"1","287","47.483579","8.19318","416.20001220703125","247.0","10","8.1315","2015-08-18T17:33:44.884Z","","",""
"1","288","47.483553","8.19308","416.4000244140625","248.0","10","8.0064","2015-08-18T17:33:45.919Z","","",""
"1","289","47.483524","8.192984","416.5","246.0","10","8.0064","2015-08-18T17:33:46.912Z","","",""
"1","290","47.483492","8.192883","416.5999755859375","246.0","10","7.8813","2015-08-18T17:33:47.829Z","","",""
"1","291","47.483464","8.192786","416.5999755859375","249.0","10","7.9439","2015-08-18T17:33:48.839Z","","",""
"1","292","47.483436","8.192684","416.29998779296875","248.0","10","8.1315","2015-08-18T17:33:49.898Z","","",""
"1","293","47.483407","8.192589","416.9000244140625","247.0","10","8.1315","2015-08-18T17:33:50.887Z","","",""
"1","294","47.483376","8.192484","416.5","246.0","10","8.3817","2015-08-18T17:33:51.917Z","","",""
"1","295","47.483349","8.192382","416.5999755859375","248.0","10","8.1315","2015-08-18T17:33:52.902Z","","",""
"1","296","47.483322","8.192281","416.4000244140625","248.0","10","8.0689","2015-08-18T17:33:53.935Z","","",""
"1","297","47.483293","8.192179","416.0999755859375","249.0","10","8.2566","2015-08-18T17:33:54.816Z","","",""
"1","298","47.483264","8.192078","416.70001220703125","249.0","10","8.2566","2015-08-18T17:33:55.891Z","","",""
"1","299","47.483237","8.191977","416.5999755859375","250.0","10","8.1315","2015-08-18T17:33:56.882Z","","",""
"1","300","47.483212","8.191873","416.5999755859375","252.0","10","8.2566","2015-08-18T17:33:57.910Z","","",""
"1","301","47.483188","8.191766","416.20001220703125","254.0","10","8.194","2015-08-18T17:33:58.894Z","","",""
"1","302","47.483165","8.191661","416.5","255.0","10","8.2566","2015-08-18T17:33:59.918Z","","",""
"1","303","47.483143","8.191559","417.0","254.0","5","8.2566","2015-08-18T17:34:00.910Z","","",""
"1","304","47.483119","8.191454","417.0999755859375","254.0","5","8.4443","2015-08-18T17:34:01.927Z","","",""
"1","305","47.4831","8.191346","417.29998779296875","256.0","5","8.3817","2015-08-18T17:34:02.924Z","","",""
"1","306","47.48308","8.191236","417.0","257.0","5","8.3817","2015-08-18T17:34:03.976Z","","",""
"1","307","47.483066","8.191127","416.5","258.0","5","8.4443","2015-08-18T17:34:04.830Z","","",""
"1","308","47.483052","8.191017","416.4000244140625","259.0","5","8.3191","2015-08-18T17:34:05.852Z","","",""
"1","309","47.483039","8.190912","416.29998779296875","260.0","5","8.194","2015-08-18T17:34:06.848Z","","",""
"1","310","47.483025","8.190808","416.0999755859375","261.0","5","8.0064","2015-08-18T17:34:07.883Z","","",""
"1","311","47.483018","8.190707","416.0999755859375","264.0","5","7.8187","2015-08-18T17:34:08.819Z","","",""
"1","312","47.483004","8.190609","415.79998779296875","251.0","5","7.5686","2015-08-18T17:34:09.844Z","","",""
"1","313","47.482966","8.190521","415.70001220703125","228.0","5","7.3184","2015-08-18T17:34:10.837Z","","",""
"1","314","47.482908","8.190478","415.5999755859375","189.0","5","7.1307","2015-08-18T17:34:11.862Z","","",""
"1","315","47.482848","8.190478","415.20001220703125","172.0","5","7.4434","2015-08-18T17:34:12.852Z","","",""
"1","316","47.482787","8.190465","414.4000244140625","193.0","5","7.3184","2015-08-18T17:34:13.884Z","","",""
"1","317","47.482727","8.190414","414.20001220703125","223.0","5","7.9439","2015-08-18T17:34:14.878Z","","",""
"1","318","47.482675","8.190329","413.9000244140625","229.0","5","8.6319","2015-08-18T17:34:15.920Z","","",""
"1","319","47.482627","8.190235","414.0999755859375","231.0","5","8.6944","2015-08-18T17:34:16.904Z","","",""
"1","320","47.48258","8.190149","414.0999755859375","231.0","5","8.757","2015-08-18T17:34:17.929Z","","",""
"1","321","47.482529","8.190055","414.0","232.0","10","9.0072","2015-08-18T17:34:18.916Z","","",""
"1","322","47.482529","8.190055","414.0","232.0","10","9.0072","2015-08-18T17:34:18.929Z","","",""
"1","323","47.482469","8.189953","413.9000244140625","229.0","10","9.3825","2015-08-18T17:34:19.929Z","","",""
"1","324","47.482469","8.189953","413.9000244140625","229.0","10","9.3825","2015-08-18T17:34:19.952Z","","",""
"1","325","47.482408","8.189852","413.5999755859375","228.0","10","9.6327","2015-08-18T17:34:20.827Z","","",""
"1","326","47.482347","8.189755","413.4000244140625","226.0","10","9.445","2015-08-18T17:34:21.848Z","","",""
"1","327","47.482285","8.189661","413.4000244140625","226.0","10","9.5701","2015-08-18T17:34:22.840Z","","",""
"1","328","47.482224","8.189568","413.20001220703125","225.0","10","9.5701","2015-08-18T17:34:23.871Z","","",""
"1","329","47.482164","8.189474","413.20001220703125","227.0","10","9.5701","2015-08-18T17:34:24.860Z","","",""
"1","330","47.482104","8.189381","413.20001220703125","227.0","10","9.2574","2015-08-18T17:34:25.897Z","","",""
"1","331","47.482049","8.189289","413.0999755859375","228.0","10","9.0072","2015-08-18T17:34:26.886Z","","",""
"1","332","47.481994","8.189195","412.9000244140625","229.0","10","9.1323","2015-08-18T17:34:27.920Z","","",""
"1","333","47.481941","8.189097","412.5","233.0","5","9.5076","2015-08-18T17:34:28.906Z","","",""
"1","334","47.481889","8.188988","411.79998779296875","238.0","5","9.8204","2015-08-18T17:34:29.931Z","","",""
"1","335","47.481842","8.188871","411.0","242.0","5","9.8204","2015-08-18T17:34:30.825Z","","",""
"1","336","47.481804","8.188753","411.20001220703125","246.0","10","9.8204","2015-08-18T17:34:31.943Z","","",""
"1","337","47.48177","8.188626","411.0","249.0","5","10.0705","2015-08-18T17:34:32.823Z","","",""
"1","338","47.48177","8.188626","411.0","249.0","5","10.0705","2015-08-18T17:34:32.846Z","","",""
"1","339","47.481734","8.188497","410.79998779296875","249.0","5","9.8829","2015-08-18T17:34:33.831Z","","",""
"1","340","47.481699","8.188374","411.29998779296875","248.0","5","9.5701","2015-08-18T17:34:34.849Z","","",""
"1","341","47.481659","8.188261","411.5999755859375","246.0","10","9.445","2015-08-18T17:34:35.847Z","","",""
"1","342","47.481627","8.188148","411.4000244140625","243.0","10","9.1948","2015-08-18T17:34:36.875Z","","",""
"1","343","47.481593","8.188046","411.29998779296875","239.0","10","8.8821","2015-08-18T17:34:37.868Z","","",""
"1","344","47.481545","8.187956","411.20001220703125","231.0","10","8.9446","2015-08-18T17:34:38.889Z","","",""
"1","345","47.481494","8.187869","411.4000244140625","227.0","10","8.6319","2015-08-18T17:34:39.881Z","","",""
"1","346","47.481441","8.187789","411.29998779296875","220.0","10","8.194","2015-08-18T17:34:40.914Z","","",""
"1","347","47.481382","8.187723","411.0999755859375","216.0","10","8.4443","2015-08-18T17:34:41.897Z","","",""
"1","348","47.481321","8.187659","411.0","214.0","10","8.2566","2015-08-18T17:34:42.930Z","","",""
"1","349","47.481259","8.187596","410.9000244140625","213.0","10","8.4443","2015-08-18T17:34:43.911Z","","",""
"1","350","47.481192","8.18753","410.5","215.0","10","9.0697","2015-08-18T17:34:44.939Z","","",""
"1","351","47.48113","8.187463","410.5999755859375","216.0","10","8.6319","2015-08-18T17:34:45.832Z","","",""
"1","352","47.481066","8.187405","410.5","215.0","10","8.8821","2015-08-18T17:34:46.847Z","","",""
"1","353","47.481004","8.187334","410.5","220.0","10","8.8821","2015-08-18T17:34:47.836Z","","",""
"1","354","47.48094","8.187259","410.70001220703125","218.0","10","9.1948","2015-08-18T17:34:48.869Z","","",""
"1","355","47.480875","8.187182","410.5999755859375","215.0","10","9.2574","2015-08-18T17:34:49.877Z","","",""
"1","356","47.480803","8.187111","410.20001220703125","212.0","10","9.1323","2015-08-18T17:34:50.901Z","","",""
"1","357","47.480735","8.187044","409.9000244140625","214.0","10","9.5701","2015-08-18T17:34:51.895Z","","",""
"1","358","47.480667","8.18697","409.70001220703125","216.0","10","9.1948","2015-08-18T17:34:52.914Z","","",""
"1","359","47.480595","8.186889","409.4000244140625","218.0","10","9.8204","2015-08-18T17:34:53.909Z","","",""
"1","360","47.480595","8.186889","409.4000244140625","218.0","10","9.8204","2015-08-18T17:34:53.927Z","","",""
"1","361","47.480523","8.186804","409.0999755859375","222.0","10","9.8204","2015-08-18T17:34:54.917Z","","",""
"1","362","47.480523","8.186804","409.0999755859375","222.0","10","9.8204","2015-08-18T17:34:54.934Z","","",""
"1","363","47.480455","8.186712","408.70001220703125","224.0","10","9.8829","2015-08-18T17:34:55.922Z","","",""
"1","364","47.480455","8.186712","408.70001220703125","224.0","10","9.8829","2015-08-18T17:34:55.937Z","","",""
"1","365","47.480381","8.186621","408.29998779296875","224.0","10","9.9455","2015-08-18T17:34:56.828Z","","",""
"1","366","47.480381","8.186621","408.29998779296875","224.0","10","9.9455","2015-08-18T17:34:56.847Z","","",""
"1","367","47.480309","8.186515","407.79998779296875","225.0","10","10.6335","2015-08-18T17:34:57.836Z","","",""
"1","368","47.480309","8.186515","407.79998779296875","225.0","10","10.6335","2015-08-18T17:34:57.856Z","","",""
"1","369","47.480241","8.186408","407.0999755859375","228.0","10","10.3208","2015-08-18T17:34:58.841Z","","",""
"1","370","47.480241","8.186408","407.0999755859375","228.0","10","10.3208","2015-08-18T17:34:58.865Z","","",""
"1","371","47.480178","8.186305","406.9000244140625","228.0","10","10.2582","2015-08-18T17:34:59.850Z","","",""
"1","372","47.480115","8.186209","406.79998779296875","228.0","10","10.0705","2015-08-18T17:35:00.877Z","","",""
"1","373","47.480053","8.186112","406.70001220703125","227.0","10","10.3208","2015-08-18T17:35:01.905Z","","",""
"1","374","47.480053","8.186112","406.70001220703125","227.0","10","10.3208","2015-08-18T17:35:01.923Z","","",""
"1","375","47.480001","8.186002","406.20001220703125","234.0","10","10.1331","2015-08-18T17:35:02.912Z","","",""
"1","376","47.479961","8.185892","406.20001220703125","243.0","10","9.1323","2015-08-18T17:35:03.941Z","","",""
"1","377","47.479921","8.185791","406.20001220703125","238.0","10","9.1948","2015-08-18T17:35:04.823Z","","",""
"1","378","47.479878","8.185698","406.20001220703125","233.0","10","8.9446","2015-08-18T17:35:05.845Z","","",""
"1","379","47.479835","8.185603","406.29998779296875","238.0","10","8.5694","2015-08-18T17:35:06.843Z","","",""
"1","380","47.479793","8.185504","405.9000244140625","241.0","10","8.6944","2015-08-18T17:35:07.884Z","","",""
"1","381","47.479749","8.185398","405.5","238.0","10","9.1323","2015-08-18T17:35:08.880Z","","",""
"1","382","47.479704","8.185291","405.0999755859375","239.0","10","9.1323","2015-08-18T17:35:09.907Z","","",""
"1","383","47.479659","8.185188","404.70001220703125","239.0","10","8.9446","2015-08-18T17:35:10.896Z","","",""
"1","384","47.479614","8.185086","404.4000244140625","239.0","10","9.0697","2015-08-18T17:35:11.926Z","","",""
"1","385","47.479569","8.184983","404.20001220703125","240.0","10","8.8196","2015-08-18T17:35:12.910Z","","",""
"1","386","47.479524","8.184879","404.0999755859375","238.0","10","9.0072","2015-08-18T17:35:13.929Z","","",""
"1","387","47.47948","8.184773","403.9000244140625","239.0","10","8.9446","2015-08-18T17:35:14.826Z","","",""
"1","388","47.479435","8.184665","403.29998779296875","239.0","10","8.9446","2015-08-18T17:35:15.844Z","","",""
"1","389","47.479395","8.184559","402.79998779296875","239.0","10","8.8196","2015-08-18T17:35:16.834Z","","",""
"1","390","47.47936","8.184461","402.79998779296875","239.0","5","8.8196","2015-08-18T17:35:17.862Z","","",""
"1","391","47.479322","8.184364","402.0","240.0","5","8.8821","2015-08-18T17:35:18.849Z","","",""
"1","392","47.479282","8.184259","402.0","239.0","5","9.0697","2015-08-18T17:35:19.894Z","","",""
"1","393","47.479244","8.184164","401.79998779296875","239.0","5","8.757","2015-08-18T17:35:20.887Z","","",""
"1","394","47.479205","8.184072","401.5999755859375","236.0","5","8.6319","2015-08-18T17:35:21.913Z","","",""
"1","395","47.479161","8.183975","401.5999755859375","237.0","5","8.8196","2015-08-18T17:35:22.904Z","","",""
"1","396","47.479118","8.183876","401.4000244140625","236.0","5","8.9446","2015-08-18T17:35:23.934Z","","",""
"1","397","47.479075","8.183777","401.4000244140625","236.0","5","9.0072","2015-08-18T17:35:24.827Z","","",""
"1","398","47.47903","8.183678","401.5999755859375","236.0","5","9.0697","2015-08-18T17:35:25.959Z","","",""
"1","399","47.478985","8.18358","401.70001220703125","234.0","5","8.8821","2015-08-18T17:35:26.826Z","","",""
"1","400","47.478941","8.183486","401.5999755859375","234.0","5","9.0072","2015-08-18T17:35:27.855Z","","",""
"1","401","47.478893","8.18339","401.70001220703125","234.0","5","9.0072","2015-08-18T17:35:28.844Z","","",""
"1","402","47.478843","8.183292","401.70001220703125","232.0","5","9.1323","2015-08-18T17:35:29.874Z","","",""
"1","403","47.478794","8.183197","402.0","233.0","5","8.8821","2015-08-18T17:35:30.856Z","","",""
"1","404","47.478743","8.183105","402.0999755859375","231.0","5","8.8196","2015-08-18T17:35:31.931Z","","",""
"1","405","47.478691","8.183014","402.0","232.0","5","8.6944","2015-08-18T17:35:32.906Z","","",""
"1","406","47.478642","8.182923","401.70001220703125","231.0","5","8.6319","2015-08-18T17:35:33.875Z","","",""
"1","407","47.478592","8.182831","402.0999755859375","230.0","5","9.1323","2015-08-18T17:35:34.830Z","","",""
"1","408","47.478542","8.182739","402.20001220703125","230.0","5","8.9446","2015-08-18T17:35:35.836Z","","",""
"1","409","47.478493","8.182647","402.20001220703125","231.0","5","8.757","2015-08-18T17:35:36.834Z","","",""
"1","410","47.478442","8.182555","402.20001220703125","230.0","5","9.0697","2015-08-18T17:35:37.892Z","","",""
"1","411","47.478388","8.182461","402.0","228.0","5","9.0072","2015-08-18T17:35:38.879Z","","",""
"1","412","47.478333","8.182373","401.70001220703125","227.0","5","8.9446","2015-08-18T17:35:39.896Z","","",""
"1","413","47.478276","8.182282","401.4000244140625","226.0","5","9.2574","2015-08-18T17:35:40.912Z","","",""
"1","414","47.47822","8.182192","401.29998779296875","227.0","5","9.0072","2015-08-18T17:35:41.843Z","","",""
"1","415","47.478167","8.182106","401.5","227.0","5","8.8196","2015-08-18T17:35:42.931Z","","",""
